t_s,delivered_images,utility,backlog_bits,n_active,n_dropped
17370,10624827.8,40.4169,239482007,5,35
17400,10624827.8,40.4169,57168663,5,36
17430,10624827.8,40.4169,57168663,4,36
17460,10624827.8,40.4169,57168663,4,36
17490,10624827.8,40.4169,57168663,4,36
17520,10624827.8,40.4169,57168663,4,36
17550,10624827.8,40.4169,57168663,4,36
17580,10624827.8,40.4169,57168663,4,36
17610,10624827.8,40.4169,57168663,4,36
17640,10624827.8,40.4169,57168663,4,36
17670,10624827.8,40.4169,57168663,4,36
17700,10624827.8,40.4169,57168663,4,36
17730,10624827.8,40.4169,57168663,4,36
17760,10624827.8,40.4169,57168663,4,36
17790,10624827.8,40.4169,57168663,4,36
17820,10624827.8,40.4169,57168663,4,36
17850,10624827.8,40.4169,57168663,4,36
17880,10624827.8,40.4169,57168663,4,36
17910,10624827.8,40.4169,57168663,4,36
17940,10624827.8,40.4169,57168663,4,36
17970,10624827.8,40.4169,57168663,4,36
18000,10624827.8,40.4169,57168663,4,36
