t,link_id,type,node_a,node_b,dist_km,available,elevation_deg
5190,48,GSL,3,6,3938.74,0,-9.41
5190,49,GSL,4,6,11382.08,0,-57.44
5190,50,GSL,5,6,10972.89,0,-53.99
5190,51,GSL,0,7,714.75,1,48.3
5190,52,GSL,1,7,11489.49,0,-58.4
5190,53,GSL,2,7,11530.41,0,-58.78
5190,54,GSL,3,7,12556.98,0,-70.02
5190,55,GSL,4,7,5650.25,0,-19.99
5190,56,GSL,5,7,8710.14,0,-38.15
5200,0,ISL,0,1,11987.52,1,
5200,1,ISL,1,2,11987.52,1,
5200,2,ISL,2,0,11987.52,1,
5200,3,ISL,3,4,11987.52,1,
5200,4,ISL,4,5,11987.52,1,
5200,5,ISL,5,3,11987.52,1,
5200,6,ISL,0,3,13185.07,1,
5200,7,ISL,1,4,8758.31,1,
5200,8,ISL,2,5,9428.31,1,
5200,45,GSL,0,6,13241.38,0,-84.79
5200,46,GSL,1,6,6137.73,0,-22.84
5200,47,GSL,2,6,7243.19,0,-29.29
5200,48,GSL,3,6,3943.06,0,-9.44
5200,49,GSL,4,6,11410.99,0,-57.7
5200,50,GSL,5,6,10941.26,0,-53.73
5200,51,GSL,0,7,712.1,1,48.57
5200,52,GSL,1,7,11524.35,0,-58.72
5200,53,GSL,2,7,11495.73,0,-58.46
5200,54,GSL,3,7,12547.19,0,-69.88
5200,55,GSL,4,7,5604.26,0,-19.72
5200,56,GSL,5,7,8753.85,0,-38.42
5210,0,ISL,0,1,11987.52,1,
5210,1,ISL,1,2,11987.52,1,
5210,2,ISL,2,0,11987.52,1,
5210,3,ISL,3,4,11987.52,1,
5210,4,ISL,4,5,11987.52,1,
5210,5,ISL,5,3,11987.52,1,
5210,6,ISL,0,3,13190.36,1,
5210,7,ISL,1,4,8820.0,1,
5210,8,ISL,2,5,9363.18,1,
5210,45,GSL,0,6,13237.57,0,-84.59
5210,46,GSL,1,6,6076.8,0,-22.49
5210,47,GSL,2,6,7301.3,0,-29.63
5210,48,GSL,3,6,3948.43,0,-9.47
5210,49,GSL,4,6,11439.65,0,-57.96
5210,50,GSL,5,6,10909.35,0,-53.47
5210,51,GSL,0,7,716.27,1,48.14
5210,52,GSL,1,7,11558.9,0,-59.04
5210,53,GSL,2,7,11460.74,0,-58.14
5210,54,GSL,3,7,12537.08,0,-69.74
5210,55,GSL,4,7,5558.43,0,-19.45
5210,56,GSL,5,7,8797.44,0,-38.7
5220,0,ISL,0,1,11987.52,1,
5220,1,ISL,1,2,11987.52,1,
5220,2,ISL,2,0,11987.52,1,
5220,3,ISL,3,4,11987.52,1,
5220,4,ISL,4,5,11987.52,1,
5220,5,ISL,5,3,11987.52,1,
5220,6,ISL,0,3,13194.55,1,
5220,7,ISL,1,4,8882.21,1,
5220,8,ISL,2,5,9298.25,1,
5220,45,GSL,0,6,13233.39,0,-84.39
5220,46,GSL,1,6,6015.73,0,-22.13
5220,47,GSL,2,6,7359.21,0,-29.97
5220,48,GSL,3,6,3954.86,0,-9.52
5220,49,GSL,4,6,11468.04,0,-58.21
5220,50,GSL,5,6,10877.16,0,-53.22
5220,51,GSL,0,7,727.13,1,47.05
5220,52,GSL,1,7,11593.13,0,-59.36
5220,53,GSL,2,7,11425.42,0,-57.83
5220,54,GSL,3,7,12526.65,0,-69.6
5220,55,GSL,4,7,5512.77,0,-19.18
5220,56,GSL,5,7,8840.93,0,-38.97
5230,0,ISL,0,1,11987.52,1,
5230,1,ISL,1,2,11987.52,1,
5230,2,ISL,2,0,11987.52,1,
5230,3,ISL,3,4,11987.52,1,
5230,4,ISL,4,5,11987.52,1,
5230,5,ISL,5,3,11987.52,1,
5230,6,ISL,0,3,13197.62,1,
5230,7,ISL,1,4,8944.91,1,
5230,8,ISL,2,5,9233.55,1,
5230,45,GSL,0,6,13228.84,0,-84.18
5230,46,GSL,1,6,5954.55,0,-21.78
5230,47,GSL,2,6,7416.93,0,-30.31
5230,48,GSL,3,6,3962.33,0,-9.57
5230,49,GSL,4,6,11496.17,0,-58.46
5230,50,GSL,5,6,10844.7,0,-52.96
5230,51,GSL,0,7,744.4,1,45.42
5230,52,GSL,1,7,11627.04,0,-59.67
5230,53,GSL,2,7,11389.79,0,-57.51
5230,54,GSL,3,7,12515.89,0,-69.46
5230,55,GSL,4,7,5467.29,0,-18.91
5230,56,GSL,5,7,8884.31,0,-39.25
5240,0,ISL,0,1,11987.52,1,
5240,1,ISL,1,2,11987.52,1,
5240,2,ISL,2,0,11987.52,1,
5240,3,ISL,3,4,11987.52,1,
5240,4,ISL,4,5,11987.52,1,
5240,5,ISL,5,3,11987.52,1,
5240,6,ISL,0,3,13199.58,1,
5240,7,ISL,1,4,9008.06,1,
5240,8,ISL,2,5,9169.13,1,
5240,45,GSL,0,6,13223.92,0,-83.95
5240,46,GSL,1,6,5893.24,0,-21.42
5240,47,GSL,2,6,7474.44,0,-30.65
5240,48,GSL,3,6,3970.85,0,-9.62
5240,49,GSL,4,6,11524.04,0,-58.72
5240,50,GSL,5,6,10811.96,0,-52.7
5240,51,GSL,0,7,767.64,1,43.41
5240,52,GSL,1,7,11660.64,0,-59.99
5240,53,GSL,2,7,11353.85,0,-57.2
5240,54,GSL,3,7,12504.81,0,-69.31
5240,55,GSL,4,7,5422.0,0,-18.65
5240,56,GSL,5,7,8927.56,0,-39.52
5250,0,ISL,0,1,11987.52,1,
5250,1,ISL,1,2,11987.52,1,
5250,2,ISL,2,0,11987.52,1,
5250,3,ISL,3,4,11987.52,1,
5250,4,ISL,4,5,11987.52,1,
5250,5,ISL,5,3,11987.52,1,
5250,6,ISL,0,3,13200.43,1,
5250,7,ISL,1,4,9071.62,1,
5250,8,ISL,2,5,9105.03,1,
5250,45,GSL,0,6,13218.64,0,-83.72
5250,46,GSL,1,6,5831.81,0,-21.06
5250,47,GSL,2,6,7531.75,0,-30.99
5250,48,GSL,3,6,3980.4,0,-9.69
5250,49,GSL,4,6,11551.64,0,-58.97
5250,50,GSL,5,6,10778.95,0,-52.44
5250,51,GSL,0,7,796.32,1,41.15
5250,52,GSL,1,7,11693.92,0,-60.31
5250,53,GSL,2,7,11317.59,0,-56.88
5250,54,GSL,3,7,12493.4,0,-69.16
5250,55,GSL,4,7,5376.9,0,-18.38
5250,56,GSL,5,7,8970.7,0,-39.8
5260,0,ISL,0,1,11987.52,1,
5260,1,ISL,1,2,11987.52,1,
5260,2,ISL,2,0,11987.52,1,
5260,3,ISL,3,4,11987.52,1,
5260,4,ISL,4,5,11987.52,1,
5260,5,ISL,5,3,11987.52,1,
5260,6,ISL,0,3,13200.17,1,
5260,7,ISL,1,4,9135.55,1,
5260,8,ISL,2,5,9041.27,1,
5260,45,GSL,0,6,13212.98,0,-83.48
5260,46,GSL,1,6,5770.26,0,-20.7
5260,47,GSL,2,6,7588.86,0,-31.33
5260,48,GSL,3,6,3990.97,0,-9.76
5260,49,GSL,4,6,11578.96,0,-59.22
5260,50,GSL,5,6,10745.67,0,-52.18
5260,51,GSL,0,7,829.88,1,38.77
5260,52,GSL,1,7,11726.88,0,-60.62
5260,53,GSL,2,7,11281.02,0,-56.56
5260,54,GSL,3,7,12481.68,0,-69.0
5260,55,GSL,4,7,5332.02,0,-18.11
5260,56,GSL,5,7,9013.71,0,-40.07
5270,0,ISL,0,1,11987.52,1,
5270,1,ISL,1,2,11987.52,1,
5270,2,ISL,2,0,11987.52,1,
5270,3,ISL,3,4,11987.52,1,
5270,4,ISL,4,5,11987.52,1,
5270,5,ISL,5,3,11987.52,1,
5270,6,ISL,0,3,13198.79,1,
5270,7,ISL,1,4,9199.81,1,
5270,8,ISL,2,5,8977.9,1,
5270,45,GSL,0,6,13206.97,0,-83.24
5270,46,GSL,1,6,5708.6,0,-20.34
5270,47,GSL,2,6,7645.76,0,-31.67
5270,48,GSL,3,6,4002.56,0,-9.83
5270,49,GSL,4,6,11606.02,0,-59.48
5270,50,GSL,5,6,10712.11,0,-51.92
5270,51,GSL,0,7,867.76,1,36.38
5270,52,GSL,1,7,11759.51,0,-60.94
5270,53,GSL,2,7,11244.13,0,-56.24
5270,54,GSL,3,7,12469.62,0,-68.85
5270,55,GSL,4,7,5287.37,0,-17.85
5270,56,GSL,5,7,9056.59,0,-40.35
5280,0,ISL,0,1,11987.52,1,
5280,1,ISL,1,2,11987.52,1,
5280,2,ISL,2,0,11987.52,1,
5280,3,ISL,3,4,11987.52,1,
5280,4,ISL,4,5,11987.52,1,
5280,5,ISL,5,3,11987.52,1,
5280,6,ISL,0,3,13196.3,1,
5280,7,ISL,1,4,9264.36,1,
5280,8,ISL,2,5,8914.96,1,
5280,45,GSL,0,6,13200.58,0,-82.99
5280,46,GSL,1,6,5646.83,0,-19.97
5280,47,GSL,2,6,7702.45,0,-32.01
5280,48,GSL,3,6,4015.17,0,-9.92
5280,49,GSL,4,6,11632.81,0,-59.73
5280,50,GSL,5,6,10678.29,0,-51.66
5280,51,GSL,0,7,909.4,1,34.02
5280,52,GSL,1,7,11791.83,0,-61.26
5280,53,GSL,2,7,11206.93,0,-55.93
5280,54,GSL,3,7,12457.25,0,-68.68
5280,55,GSL,4,7,5242.94,0,-17.58
5280,56,GSL,5,7,9099.35,0,-40.62
5290,0,ISL,0,1,11987.52,1,
5290,1,ISL,1,2,11987.52,1,
5290,2,ISL,2,0,11987.52,1,
5290,3,ISL,3,4,11987.52,1,
5290,4,ISL,4,5,11987.52,1,
5290,5,ISL,5,3,11987.52,1,
5290,6,ISL,0,3,13192.69,1,
5290,7,ISL,1,4,9329.17,1,
5290,8,ISL,2,5,8852.49,1,
5290,45,GSL,0,6,13193.82,0,-82.74
5290,46,GSL,1,6,5584.95,0,-19.61
5290,47,GSL,2,6,7758.93,0,-32.34
5290,48,GSL,3,6,4028.77,0,-10.01
5290,49,GSL,4,6,11659.33,0,-59.98
5290,50,GSL,5,6,10644.19,0,-51.39
5290,51,GSL,0,7,954.31,1,31.76
5290,52,GSL,1,7,11823.83,0,-61.57
5290,53,GSL,2,7,11169.43,0,-55.61
5290,54,GSL,3,7,12444.55,0,-68.52
5290,55,GSL,4,7,5198.77,0,-17.32
5290,56,GSL,5,7,9141.97,0,-40.9
5300,0,ISL,0,1,11987.52,1,
5300,1,ISL,1,2,11987.52,1,
5300,2,ISL,2,0,11987.52,1,
5300,3,ISL,3,4,11987.52,1,
5300,4,ISL,4,5,11987.52,1,
5300,5,ISL,5,3,11987.52,1,
5300,6,ISL,0,3,13187.98,1,
5300,7,ISL,1,4,9394.21,1,
5300,8,ISL,2,5,8790.52,1,
5300,45,GSL,0,6,13186.7,0,-82.48
5300,46,GSL,1,6,5522.97,0,-19.24
5300,47,GSL,2,6,7815.19,0,-32.68
5300,48,GSL,3,6,4043.35,0,-10.1
5300,49,GSL,4,6,11685.57,0,-60.23
5300,50,GSL,5,6,10609.83,0,-51.13
5300,51,GSL,0,7,1002.05,1,29.6
5300,52,GSL,1,7,11855.5,0,-61.89
5300,53,GSL,2,7,11131.61,0,-55.29
5300,54,GSL,3,7,12431.53,0,-68.35
5300,55,GSL,4,7,5154.84,0,-17.05
5300,56,GSL,5,7,9184.46,0,-41.17
5310,0,ISL,0,1,11987.52,1,
5310,1,ISL,1,2,11987.52,1,
5310,2,ISL,2,0,11987.52,1,
5310,3,ISL,3,4,11987.52,1,
5310,4,ISL,4,5,11987.52,1,
5310,5,ISL,5,3,11987.52,1,
5310,6,ISL,0,3,13182.15,1,
5310,7,ISL,1,4,9459.42,1,
5310,8,ISL,2,5,8729.1,1,
5310,45,GSL,0,6,13179.22,0,-82.21
5310,46,GSL,1,6,5460.89,0,-18.88
5310,47,GSL,2,6,7871.25,0,-33.01
5310,48,GSL,3,6,4058.92,0,-10.21
5310,49,GSL,4,6,11711.53,0,-60.47
5310,50,GSL,5,6,10575.2,0,-50.87
5310,51,GSL,0,7,1052.23,1,27.56
5310,52,GSL,1,7,11886.85,0,-62.2
5310,53,GSL,2,7,11093.48,0,-54.98
5310,54,GSL,3,7,12418.19,0,-68.18
5310,55,GSL,4,7,5111.19,0,-16.79
5310,56,GSL,5,7,9226.81,0,-41.45
5320,0,ISL,0,1,11987.52,1,
5320,1,ISL,1,2,11987.52,1,
5320,2,ISL,2,0,11987.52,1,
5320,3,ISL,3,4,11987.52,1,
5320,4,ISL,4,5,11987.52,1,
5320,5,ISL,5,3,11987.52,1,
5320,6,ISL,0,3,13175.22,1,
5320,7,ISL,1,4,9524.79,1,
5320,8,ISL,2,5,8668.28,1,
5320,45,GSL,0,6,13171.36,0,-81.95
5320,46,GSL,1,6,5398.71,0,-18.51
5320,47,GSL,2,6,7927.09,0,-33.35
5320,48,GSL,3,6,4075.44,0,-10.32
5320,49,GSL,4,6,11737.22,0,-60.72
5320,50,GSL,5,6,10540.3,0,-50.6
5320,51,GSL,0,7,1104.51,1,25.64
5320,52,GSL,1,7,11917.87,0,-62.52
5320,53,GSL,2,7,11055.05,0,-54.66
5320,54,GSL,3,7,12404.52,0,-68.01
5320,55,GSL,4,7,5067.82,0,-16.53
5320,56,GSL,5,7,9269.01,0,-41.72
5330,0,ISL,0,1,11987.52,1,
5330,1,ISL,1,2,11987.52,1,
5330,2,ISL,2,0,11987.52,1,
5330,3,ISL,3,4,11987.52,1,
5330,4,ISL,4,5,11987.52,1,
5330,5,ISL,5,3,11987.52,1,
5330,6,ISL,0,3,13167.18,1,
5330,7,ISL,1,4,9590.28,1,
5330,8,ISL,2,5,8608.08,1,
5330,45,GSL,0,6,13163.15,0,-81.68
5330,46,GSL,1,6,5336.44,0,-18.14
5330,47,GSL,2,6,7982.71,0,-33.68
5330,48,GSL,3,6,4092.92,0,-10.43
5330,49,GSL,4,6,11762.63,0,-60.97
5330,50,GSL,5,6,10505.15,0,-50.34
5330,51,GSL,0,7,1158.6,1,23.85
5330,52,GSL,1,7,11948.56,0,-62.84
5330,53,GSL,2,7,11016.31,0,-54.34
5330,54,GSL,3,7,12390.54,0,-67.84
5330,55,GSL,4,7,5024.74,0,-16.27
5330,56,GSL,5,7,9311.08,0,-42.0
5340,0,ISL,0,1,11987.52,1,
5340,1,ISL,1,2,11987.52,1,
5340,2,ISL,2,0,11987.52,1,
5340,3,ISL,3,4,11987.52,1,
5340,4,ISL,4,5,11987.52,1,
5340,5,ISL,5,3,11987.52,1,
5340,6,ISL,0,3,13158.03,1,
5340,7,ISL,1,4,9655.85,1,
5340,8,ISL,2,5,8548.56,1,
5340,45,GSL,0,6,13154.56,0,-81.4
5340,46,GSL,1,6,5274.08,0,-17.77
5340,47,GSL,2,6,8038.11,0,-34.02
5340,48,GSL,3,6,4111.33,0,-10.55
5340,49,GSL,4,6,11787.77,0,-61.22
5340,50,GSL,5,6,10469.72,0,-50.07
5340,51,GSL,0,7,1214.26,1,22.16
5340,52,GSL,1,7,11978.93,0,-63.15
5340,53,GSL,2,7,10977.26,0,-54.02
5340,54,GSL,3,7,12376.23,0,-67.66
5340,55,GSL,4,7,4981.98,0,-16.01
5340,56,GSL,5,7,9352.99,0,-42.27
5350,0,ISL,0,1,11987.52,1,
5350,1,ISL,1,2,11987.52,1,
5350,2,ISL,2,0,11987.52,1,
5350,3,ISL,3,4,11987.52,1,
5350,4,ISL,4,5,11987.52,1,
5350,5,ISL,5,3,11987.52,1,
5350,6,ISL,0,3,13147.78,1,
5350,7,ISL,1,4,9721.47,1,
5350,8,ISL,2,5,8489.75,1,
5350,45,GSL,0,6,13145.61,0,-81.13
5350,46,GSL,1,6,5211.64,0,-17.39
5350,47,GSL,2,6,8093.29,0,-34.35
5350,48,GSL,3,6,4130.67,0,-10.68
5350,49,GSL,4,6,11812.62,0,-61.46
5350,50,GSL,5,6,10434.04,0,-49.81
5350,51,GSL,0,7,1271.27,1,20.58
5350,52,GSL,1,7,12008.98,0,-63.47
5350,53,GSL,2,7,10937.92,0,-53.7
5350,54,GSL,3,7,12361.6,0,-67.48
5350,55,GSL,4,7,4939.53,0,-15.75
5350,56,GSL,5,7,9394.76,0,-42.55
5360,0,ISL,0,1,11987.52,1,
5360,1,ISL,1,2,11987.52,1,
5360,2,ISL,2,0,11987.52,1,
5360,3,ISL,3,4,11987.52,1,
5360,4,ISL,4,5,11987.52,1,
5360,5,ISL,5,3,11987.52,1,
5360,6,ISL,0,3,13136.43,1,
5360,7,ISL,1,4,9787.11,1,
5360,8,ISL,2,5,8431.71,1,
5360,45,GSL,0,6,13136.3,0,-80.85
5360,46,GSL,1,6,5149.11,0,-17.02
5360,47,GSL,2,6,8148.25,0,-34.69
5360,48,GSL,3,6,4150.91,0,-10.81
5360,49,GSL,4,6,11837.19,0,-61.71
5360,50,GSL,5,6,10398.1,0,-49.54
5360,51,GSL,0,7,1329.46,1,19.1
5360,52,GSL,1,7,12038.69,0,-63.79
5360,53,GSL,2,7,10898.26,0,-53.38
5360,54,GSL,3,7,12346.65,0,-67.29
5360,55,GSL,4,7,4897.42,0,-15.5
5360,56,GSL,5,7,9436.37,0,-42.83
5370,0,ISL,0,1,11987.52,1,
5370,1,ISL,1,2,11987.52,1,
5370,2,ISL,2,0,11987.52,1,
5370,3,ISL,3,4,11987.52,1,
5370,4,ISL,4,5,11987.52,1,
5370,5,ISL,5,3,11987.52,1,
5370,6,ISL,0,3,13123.98,1,
5370,7,ISL,1,4,9852.73,1,
5370,8,ISL,2,5,8374.48,1,
5370,45,GSL,0,6,13126.62,0,-80.57
5370,46,GSL,1,6,5086.51,0,-16.64
5370,47,GSL,2,6,8202.99,0,-35.02
5370,48,GSL,3,6,4172.05,0,-10.95
5370,49,GSL,4,6,11861.48,0,-61.95
5370,50,GSL,5,6,10361.9,0,-49.27
5370,51,GSL,0,7,1388.67,1,17.71
5370,52,GSL,1,7,12068.07,0,-64.1
5370,53,GSL,2,7,10858.31,0,-53.07
5370,54,GSL,3,7,12331.38,0,-67.11
5370,55,GSL,4,7,4855.65,0,-15.24
5370,56,GSL,5,7,9477.83,0,-43.1
5380,0,ISL,0,1,11987.52,1,
5380,1,ISL,1,2,11987.52,1,
5380,2,ISL,2,0,11987.52,1,
5380,3,ISL,3,4,11987.52,1,
5380,4,ISL,4,5,11987.52,1,
5380,5,ISL,5,3,11987.52,1,
5380,6,ISL,0,3,13110.44,1,
5380,7,ISL,1,4,9918.32,1,
5380,8,ISL,2,5,8318.09,1,
5380,45,GSL,0,6,13116.57,0,-80.28
5380,46,GSL,1,6,5023.83,0,-16.26
5380,47,GSL,2,6,8257.5,0,-35.35
5380,48,GSL,3,6,4194.07,0,-11.09
5380,49,GSL,4,6,11885.48,0,-62.19
5380,50,GSL,5,6,10325.44,0,-49.01
5380,51,GSL,0,7,1448.76,1,16.4
5380,52,GSL,1,7,12097.13,0,-64.42
5380,53,GSL,2,7,10818.05,0,-52.75
5380,54,GSL,3,7,12315.79,0,-66.92
5380,55,GSL,4,7,4814.25,0,-14.99
5380,56,GSL,5,7,9519.14,0,-43.38
5390,0,ISL,0,1,11987.52,1,
5390,1,ISL,1,2,11987.52,1,
5390,2,ISL,2,0,11987.52,1,
5390,3,ISL,3,4,11987.52,1,
5390,4,ISL,4,5,11987.52,1,
5390,5,ISL,5,3,11987.52,1,
5390,6,ISL,0,3,13095.8,1,
5390,7,ISL,1,4,9983.82,1,
5390,8,ISL,2,5,8262.6,1,
5390,45,GSL,0,6,13106.16,0,-80.0
5390,46,GSL,1,6,4961.09,0,-15.88
5390,47,GSL,2,6,8311.78,0,-35.68
5390,48,GSL,3,6,4216.95,0,-11.24
5390,49,GSL,4,6,11909.2,0,-62.43
5390,50,GSL,5,6,10288.73,0,-48.74
5390,51,GSL,0,7,1509.64,1,15.16
5390,52,GSL,1,7,12125.85,0,-64.73
5390,53,GSL,2,7,10777.5,0,-52.43
5390,54,GSL,3,7,12299.88,0,-66.73
5390,55,GSL,4,7,4773.23,0,-14.74
5390,56,GSL,5,7,9560.28,0,-43.65
5400,0,ISL,0,1,11987.52,1,
5400,1,ISL,1,2,11987.52,1,
5400,2,ISL,2,0,11987.52,1,
5400,3,ISL,3,4,11987.52,1,
5400,4,ISL,4,5,11987.52,1,
5400,5,ISL,5,3,11987.52,1,
5400,6,ISL,0,3,13080.08,1,
5400,7,ISL,1,4,10049.22,1,
5400,8,ISL,2,5,8208.04,1,
5400,45,GSL,0,6,13095.39,0,-79.71
5400,46,GSL,1,6,4898.28,0,-15.5
5400,47,GSL,2,6,8365.84,0,-36.01
5400,48,GSL,3,6,4240.68,0,-11.39
5400,49,GSL,4,6,11932.63,0,-62.67
5400,50,GSL,5,6,10251.76,0,-48.47
5400,51,GSL,0,7,1571.2,1,14.0
5400,52,GSL,1,7,12154.24,0,-65.05
5400,53,GSL,2,7,10736.65,0,-52.11
5400,54,GSL,3,7,12283.65,0,-66.54
5400,55,GSL,4,7,4732.6,0,-14.49
5400,56,GSL,5,7,9601.26,0,-43.93
5410,0,ISL,0,1,11987.52,1,
5410,1,ISL,1,2,11987.52,1,
5410,2,ISL,2,0,11987.52,1,
5410,3,ISL,3,4,11987.52,1,
5410,4,ISL,4,5,11987.52,1,
5410,5,ISL,5,3,11987.52,1,
5410,6,ISL,0,3,13063.26,1,
5410,7,ISL,1,4,10114.49,1,
5410,8,ISL,2,5,8154.47,1,
5410,45,GSL,0,6,13084.26,0,-79.42
5410,46,GSL,1,6,4835.41,0,-15.12
5410,47,GSL,2,6,8419.66,0,-36.34
5410,48,GSL,3,6,4265.24,0,-11.55
5410,49,GSL,4,6,11955.78,0,-62.91
5410,50,GSL,5,6,10214.53,0,-48.2
5410,51,GSL,0,7,1633.35,1,12.89
5410,52,GSL,1,7,12182.29,0,-65.36
5410,53,GSL,2,7,10695.49,0,-51.79
5410,54,GSL,3,7,12267.1,0,-66.34
5410,55,GSL,4,7,4692.38,0,-14.24
5410,56,GSL,5,7,9642.07,0,-44.2
5420,0,ISL,0,1,11987.52,1,
5420,1,ISL,1,2,11987.52,1,
5420,2,ISL,2,0,11987.52,1,
5420,3,ISL,3,4,11987.52,1,
5420,4,ISL,4,5,11987.52,1,
5420,5,ISL,5,3,11987.52,1,
5420,6,ISL,0,3,13045.37,1,
5420,7,ISL,1,4,10179.59,1,
5420,8,ISL,2,5,8101.94,1,
5420,45,GSL,0,6,13072.76,0,-79.13
5420,46,GSL,1,6,4772.49,0,-14.73
5420,47,GSL,2,6,8473.25,0,-36.67
5420,48,GSL,3,6,4290.62,0,-11.71
5420,49,GSL,4,6,11978.63,0,-63.15
5420,50,GSL,5,6,10177.06,0,-47.93
5420,51,GSL,0,7,1696.03,1,11.84
5420,52,GSL,1,7,12210.01,0,-65.68
5420,53,GSL,2,7,10654.05,0,-51.47
5420,54,GSL,3,7,12250.23,0,-66.14
5420,55,GSL,4,7,4652.58,0,-13.99
5420,56,GSL,5,7,9682.72,0,-44.48
5430,0,ISL,0,1,11987.52,1,
5430,1,ISL,1,2,11987.52,1,
5430,2,ISL,2,0,11987.52,1,
5430,3,ISL,3,4,11987.52,1,
5430,4,ISL,4,5,11987.52,1,
5430,5,ISL,5,3,11987.52,1,
5430,6,ISL,0,3,13026.4,1,
5430,7,ISL,1,4,10244.51,1,
5430,8,ISL,2,5,8050.47,1,
5430,45,GSL,0,6,13060.9,0,-78.84
5430,46,GSL,1,6,4709.52,0,-14.35
5430,47,GSL,2,6,8526.61,0,-37.01
5430,48,GSL,3,6,4316.79,0,-11.88
5430,49,GSL,4,6,12001.2,0,-63.39
5430,50,GSL,5,6,10139.34,0,-47.66
5430,51,GSL,0,7,1759.17,1,10.84
5430,52,GSL,1,7,12237.4,0,-66.0
5430,53,GSL,2,7,10612.3,0,-51.15
5430,54,GSL,3,7,12233.04,0,-65.95
5430,55,GSL,4,7,4613.23,0,-13.75
5430,56,GSL,5,7,9723.2,0,-44.75
5440,0,ISL,0,1,11987.52,1,
5440,1,ISL,1,2,11987.52,1,
5440,2,ISL,2,0,11987.52,1,
5440,3,ISL,3,4,11987.52,1,
5440,4,ISL,4,5,11987.52,1,
5440,5,ISL,5,3,11987.52,1,
5440,6,ISL,0,3,13006.36,1,
5440,7,ISL,1,4,10309.2,1,
5440,8,ISL,2,5,8000.13,1,
5440,45,GSL,0,6,13048.67,0,-78.55
5440,46,GSL,1,6,4646.5,0,-13.96
5440,47,GSL,2,6,8579.73,0,-37.33
5440,48,GSL,3,6,4343.74,0,-12.05
5440,49,GSL,4,6,12023.48,0,-63.62
5440,50,GSL,5,6,10101.37,0,-47.39
5440,51,GSL,0,7,1822.73,0,9.89
5440,52,GSL,1,7,12264.45,0,-66.31
5440,53,GSL,2,7,10570.27,0,-50.83
5440,54,GSL,3,7,12215.53,0,-65.74
5440,55,GSL,4,7,4574.33,0,-13.51
5440,56,GSL,5,7,9763.5,0,-45.03
5450,0,ISL,0,1,11987.52,1,
5450,1,ISL,1,2,11987.52,1,
5450,2,ISL,2,0,11987.52,1,
5450,3,ISL,3,4,11987.52,1,
5450,4,ISL,4,5,11987.52,1,
5450,5,ISL,5,3,11987.52,1,
5450,6,ISL,0,3,12985.24,1,
5450,7,ISL,1,4,10373.66,1,
5450,8,ISL,2,5,7950.96,1,
5450,45,GSL,0,6,13036.09,0,-78.26
5450,46,GSL,1,6,4583.45,0,-13.56
5450,47,GSL,2,6,8632.62,0,-37.66
5450,48,GSL,3,6,4371.46,0,-12.23
5450,49,GSL,4,6,12045.46,0,-63.86
5450,50,GSL,5,6,10063.15,0,-47.12
5450,51,GSL,0,7,1886.64,0,8.98
5450,52,GSL,1,7,12291.17,0,-66.63
5450,53,GSL,2,7,10527.94,0,-50.51
5450,54,GSL,3,7,12197.71,0,-65.54
5450,55,GSL,4,7,4535.9,0,-13.27
5450,56,GSL,5,7,9803.63,0,-45.31
5460,0,ISL,0,1,11987.52,1,
5460,1,ISL,1,2,11987.52,1,
5460,2,ISL,2,0,11987.52,1,
5460,3,ISL,3,4,11987.52,1,
5460,4,ISL,4,5,11987.52,1,
5460,5,ISL,5,3,11987.52,1,
5460,6,ISL,0,3,12963.07,1,
5460,7,ISL,1,4,10437.84,1,
5460,8,ISL,2,5,7903.0,1,
5460,45,GSL,0,6,13023.14,0,-77.96
5460,46,GSL,1,6,4520.36,0,-13.17
5460,47,GSL,2,6,8685.26,0,-37.99
5460,48,GSL,3,6,4399.92,0,-12.41
5460,49,GSL,4,6,12067.15,0,-64.09
5460,50,GSL,5,6,10024.68,0,-46.85
5460,51,GSL,0,7,1950.88,0,8.11
5460,52,GSL,1,7,12317.55,0,-66.94
5460,53,GSL,2,7,10485.31,0,-50.19
5460,54,GSL,3,7,12179.56,0,-65.33
5460,55,GSL,4,7,4497.97,0,-13.03
5460,56,GSL,5,7,9843.58,0,-45.58
5470,0,ISL,0,1,11987.52,1,
5470,1,ISL,1,2,11987.52,1,
5470,2,ISL,2,0,11987.52,1,
5470,3,ISL,3,4,11987.52,1,
5470,4,ISL,4,5,11987.52,1,
5470,5,ISL,5,3,11987.52,1,
5470,6,ISL,0,3,12939.84,1,
5470,7,ISL,1,4,10501.73,1,
5470,8,ISL,2,5,7856.31,1,
5470,45,GSL,0,6,13009.83,0,-77.67
5470,46,GSL,1,6,4457.25,0,-12.77
5470,47,GSL,2,6,8737.67,0,-38.32
5470,48,GSL,3,6,4429.12,0,-12.6
5470,49,GSL,4,6,12088.54,0,-64.32
5470,50,GSL,5,6,9985.98,0,-46.57
5470,51,GSL,0,7,2015.39,0,7.27
5470,52,GSL,1,7,12343.59,0,-67.26
5470,53,GSL,2,7,10442.4,0,-49.87
5470,54,GSL,3,7,12161.1,0,-65.13
5470,55,GSL,4,7,4460.54,0,-12.79
5470,56,GSL,5,7,9883.36,0,-45.86
5480,0,ISL,0,1,11987.52,1,
5480,1,ISL,1,2,11987.52,1,
5480,2,ISL,2,0,11987.52,1,
5480,3,ISL,3,4,11987.52,1,
